delay_id,flight_id,delay_type,delay_type_id,delay_minutes
4610,6349,Airline Operations,2,93
4611,8662,Technical,4,154
4612,9476,Technical,4,46
4613,12763,Weather,5,71
4614,11780,Airline Operations,2,171
4615,6614,Air Traffic Control,1,224
4616,4445,Air Traffic Control,1,43
4617,7082,Weather,5,179
4618,752,Technical,4,140
4619,5318,Weather,5,50
4620,9858,Security,3,44
4621,6029,Security,3,161
4622,5698,Airline Operations,2,158
4623,1357,Weather,5,153
4624,2888,Weather,5,201
4625,1973,Technical,4,210
4626,8017,Airline Operations,2,104
4627,9462,Airline Operations,2,145
4628,2688,Security,3,137
4629,9992,Security,3,158
4630,14435,Technical,4,101
4631,402,Security,3,157
4632,13320,Air Traffic Control,1,219
4633,6610,Technical,4,183
4634,2744,Airline Operations,2,86
4635,4232,Air Traffic Control,1,203
4636,8354,Airline Operations,2,51
4637,13686,Technical,4,223
4638,1619,Airline Operations,2,59
4639,2006,Technical,4,102
4640,8755,Air Traffic Control,1,71
4641,13965,Weather,5,96
4642,1733,Weather,5,67
4643,1533,Air Traffic Control,1,107
4644,1536,Technical,4,92
4645,14924,Weather,5,207
4646,5893,Weather,5,113
4647,10604,Airline Operations,2,178
4648,10373,Security,3,122
4649,12359,Airline Operations,2,121
4650,3535,Weather,5,29
4651,12000,Weather,5,44
4652,6628,Technical,4,131
4653,5817,Weather,5,233
4654,12351,Technical,4,234
4655,10687,Technical,4,224
4656,329,Air Traffic Control,1,141
4657,7493,Technical,4,68
4658,24,Airline Operations,2,214
4659,13401,Technical,4,193
4660,12308,Air Traffic Control,1,131
4661,5179,Technical,4,191
4662,1529,Technical,4,125
4663,6513,Technical,4,146
4664,2057,Security,3,172
4665,5480,Weather,5,219
4666,7405,Air Traffic Control,1,28
4667,6170,Air Traffic Control,1,199
4668,5480,Airline Operations,2,219
4669,6448,Security,3,20
4670,11043,Technical,4,198
4671,11896,Weather,5,86
4672,9981,Air Traffic Control,1,16
4673,9770,Weather,5,196
4674,12083,Weather,5,18
4675,11170,Airline Operations,2,80
4676,4110,Weather,5,225
4677,8434,Security,3,120
4678,4638,Technical,4,135
4679,8641,Technical,4,31
4680,13816,Technical,4,185
4681,6684,Security,3,30
4682,6435,Weather,5,212
4683,13000,Air Traffic Control,1,219
4684,11165,Airline Operations,2,69
4685,6728,Air Traffic Control,1,15
4686,9184,Airline Operations,2,186
4687,14753,Technical,4,183
4688,1903,Security,3,108
4689,7678,Security,3,77
4690,10797,Security,3,167
4691,10143,Airline Operations,2,234
4692,10312,Airline Operations,2,75
4693,11236,Airline Operations,2,89
4694,11498,Security,3,54
4695,6952,Air Traffic Control,1,79
4696,11630,Airline Operations,2,76
4697,7937,Airline Operations,2,119
4698,2080,Security,3,201
4699,11587,Technical,4,122
4700,7927,Security,3,155
4701,10595,Airline Operations,2,22
4702,8888,Air Traffic Control,1,15
4703,11110,Technical,4,199
4704,9114,Technical,4,193
4705,11030,Technical,4,112
4706,14405,Technical,4,217
4707,934,Weather,5,238
4708,13941,Weather,5,104
4709,9650,Technical,4,145
4710,3155,Technical,4,159
4711,7174,Air Traffic Control,1,208
4712,8363,Technical,4,190
4713,11206,Air Traffic Control,1,63
4714,13930,Weather,5,193
4715,13324,Weather,5,29
4716,10595,Weather,5,22
4717,10718,Technical,4,156
4718,6963,Air Traffic Control,1,229
4719,7131,Airline Operations,2,220
4720,3572,Technical,4,159
4721,6492,Technical,4,199
4722,2118,Technical,4,45
4723,7993,Airline Operations,2,132
4724,12903,Weather,5,17
4725,1165,Technical,4,220
4726,14711,Technical,4,168
4727,1433,Weather,5,120
4728,7900,Technical,4,149
4729,14121,Weather,5,54
4730,64,Airline Operations,2,36
4731,13306,Security,3,160
4732,6230,Air Traffic Control,1,224
4733,8904,Air Traffic Control,1,60
4734,10577,Airline Operations,2,154
4735,6585,Air Traffic Control,1,189
4736,7901,Weather,5,23
4737,2052,Air Traffic Control,1,183
4738,7967,Security,3,214
4739,8149,Air Traffic Control,1,81
4740,566,Weather,5,127
4741,744,Airline Operations,2,115
4742,1536,Weather,5,92
4743,8252,Security,3,45
4744,2084,Technical,4,107
4745,5840,Security,3,214
4746,11880,Technical,4,90
4747,8878,Security,3,55
4748,2064,Technical,4,190
4749,8367,Weather,5,119
4750,10567,Air Traffic Control,1,29
4751,8963,Security,3,165
4752,13788,Airline Operations,2,129
4753,638,Security,3,35
4754,6305,Security,3,51
4755,7763,Technical,4,213
4756,8638,Weather,5,22
4757,10926,Weather,5,49
4758,14579,Weather,5,71
4759,1194,Technical,4,157
4760,4093,Air Traffic Control,1,223
4761,10391,Air Traffic Control,1,86
4762,7481,Air Traffic Control,1,115
4763,2896,Technical,4,218
4764,12277,Airline Operations,2,56
4765,14042,Security,3,48
4766,6790,Security,3,52
4767,4489,Weather,5,165
4768,12674,Weather,5,86
4769,4299,Weather,5,79
4770,8043,Weather,5,27
4771,7935,Security,3,39
4772,1958,Weather,5,229
4773,7137,Weather,5,37
4774,1913,Airline Operations,2,58
4775,2711,Weather,5,156
4776,7137,Air Traffic Control,1,37
4777,12464,Air Traffic Control,1,224
4778,4740,Weather,5,49
4779,13132,Airline Operations,2,113
4780,9119,Air Traffic Control,1,199
4781,10595,Air Traffic Control,1,22
4782,9858,Airline Operations,2,44
4783,6980,Air Traffic Control,1,141
4784,7358,Technical,4,81
4785,5931,Weather,5,26
4786,1691,Air Traffic Control,1,90
4787,14192,Security,3,184
4788,6128,Air Traffic Control,1,227
4789,11305,Airline Operations,2,207
4790,6728,Weather,5,15
4791,2234,Technical,4,221
4792,8836,Security,3,229
4793,5862,Security,3,73
4794,8594,Airline Operations,2,186
4795,9086,Airline Operations,2,137
4796,1773,Security,3,173
4797,1595,Technical,4,53
4798,6305,Technical,4,51
4799,11186,Security,3,190
4800,8471,Technical,4,62
4801,2719,Security,3,44
4802,3746,Technical,4,195
4803,5525,Weather,5,132
4804,10511,Air Traffic Control,1,173
4805,5615,Technical,4,77
4806,10378,Weather,5,167
4807,11897,Technical,4,178
4808,6980,Air Traffic Control,1,141
4809,9857,Airline Operations,2,133
4810,1064,Air Traffic Control,1,78
4811,5123,Weather,5,66
4812,775,Airline Operations,2,27
4813,11624,Airline Operations,2,201
4814,12021,Air Traffic Control,1,31
4815,24,Security,3,214
4816,969,Weather,5,63
4817,9364,Security,3,78
4818,5179,Weather,5,191
4819,7641,Security,3,207
4820,6334,Security,3,193
4821,750,Air Traffic Control,1,144
4822,5534,Technical,4,18
4823,7082,Airline Operations,2,179
4824,11165,Security,3,69
4825,7309,Airline Operations,2,46
4826,13066,Technical,4,140
4827,5302,Air Traffic Control,1,213
4828,7863,Air Traffic Control,1,218
4829,11652,Technical,4,119
4830,9945,Air Traffic Control,1,31
4831,8512,Weather,5,86
4832,1440,Weather,5,193
4833,2612,Technical,4,148
4834,6880,Technical,4,140
4835,1591,Weather,5,238
4836,5506,Airline Operations,2,212
4837,11462,Air Traffic Control,1,119
4838,13513,Security,3,125
4839,2631,Technical,4,234
4840,14366,Weather,5,30
4841,11711,Security,3,205
4842,3603,Airline Operations,2,113
4843,11543,Security,3,169
4844,10246,Weather,5,112
4845,4579,Technical,4,234
4846,4489,Weather,5,165
4847,8837,Airline Operations,2,120
4848,5747,Technical,4,104
4849,50,Weather,5,214
4850,1383,Weather,5,73
4851,9184,Technical,4,186
4852,9959,Airline Operations,2,102
4853,12859,Airline Operations,2,87
4854,4536,Technical,4,128
4855,11112,Technical,4,128
4856,1750,Security,3,81
4857,12888,Technical,4,75
4858,11607,Technical,4,115
4859,10326,Airline Operations,2,65
4860,6054,Airline Operations,2,88
4861,7770,Security,3,156
4862,4729,Security,3,228
4863,5252,Air Traffic Control,1,187
4864,7774,Air Traffic Control,1,192
4865,1549,Security,3,107
4866,5073,Technical,4,90
4867,8409,Security,3,204
4868,11400,Airline Operations,2,123
4869,8897,Airline Operations,2,165
4870,10787,Air Traffic Control,1,151
4871,11082,Airline Operations,2,137
4872,4930,Security,3,154
4873,2234,Air Traffic Control,1,221
4874,3905,Weather,5,115
4875,11327,Air Traffic Control,1,182
4876,11590,Security,3,225
4877,3920,Weather,5,230
4878,240,Airline Operations,2,173
4879,14334,Security,3,219
4880,14132,Air Traffic Control,1,59
4881,5946,Weather,5,119
4882,11024,Technical,4,30
4883,6741,Weather,5,80
4884,9933,Airline Operations,2,203
4885,5579,Weather,5,168
4886,7719,Security,3,206
4887,7539,Technical,4,81
4888,171,Technical,4,127
4889,9429,Technical,4,227
4890,4328,Technical,4,45
4891,13092,Technical,4,147
4892,12131,Airline Operations,2,201
4893,3875,Security,3,17
4894,10577,Security,3,154
4895,7029,Air Traffic Control,1,116
4896,969,Weather,5,63
4897,9603,Technical,4,90
4898,274,Security,3,57
4899,357,Airline Operations,2,187
4900,9858,Airline Operations,2,44
4901,13434,Air Traffic Control,1,89
4902,2185,Security,3,94
4903,8956,Security,3,122
4904,1751,Weather,5,135
4905,3509,Technical,4,178
4906,4668,Technical,4,138
4907,170,Airline Operations,2,30
4908,3084,Security,3,53
4909,113,Weather,5,73
4910,10797,Technical,4,167
4911,6101,Airline Operations,2,225
4912,11444,Airline Operations,2,218
4913,12765,Security,3,141
4914,8488,Security,3,197
4915,14517,Airline Operations,2,153
4916,11335,Security,3,105
4917,13527,Air Traffic Control,1,220
4918,10964,Air Traffic Control,1,38
4919,14186,Weather,5,38
4920,2647,Weather,5,107
4921,3554,Weather,5,75
4922,14713,Weather,5,50
4923,9724,Technical,4,136
4924,764,Airline Operations,2,81
4925,2347,Air Traffic Control,1,26
4926,8717,Weather,5,190
4927,13527,Airline Operations,2,220
4928,5779,Security,3,212
4929,9838,Airline Operations,2,185
4930,7555,Weather,5,156
4931,2328,Weather,5,126
4932,3159,Airline Operations,2,171
4933,14181,Weather,5,120
4934,10471,Technical,4,179
4935,8202,Air Traffic Control,1,146
4936,10821,Weather,5,157
4937,6585,Technical,4,189
4938,7363,Technical,4,132
4939,11880,Technical,4,90
4940,3137,Air Traffic Control,1,197
4941,3020,Technical,4,165
4942,9580,Security,3,120
4943,2891,Air Traffic Control,1,101
4944,13850,Technical,4,27
4945,4981,Airline Operations,2,75
4946,14119,Air Traffic Control,1,73
4947,11335,Technical,4,105
4948,5134,Air Traffic Control,1,181
4949,2171,Technical,4,106
4950,3001,Airline Operations,2,204
4951,10171,Security,3,206
4952,12146,Security,3,53
4953,12578,Air Traffic Control,1,119
4954,11624,Weather,5,201
4955,1061,Airline Operations,2,80
4956,10637,Security,3,135
4957,14133,Air Traffic Control,1,134
4958,1002,Security,3,49
4959,11891,Airline Operations,2,188
4960,795,Weather,5,39
4961,14595,Technical,4,131
4962,7513,Air Traffic Control,1,163
4963,5840,Airline Operations,2,214
4964,5117,Weather,5,114
4965,111,Air Traffic Control,1,19
4966,2685,Weather,5,193
4967,5218,Weather,5,146
4968,12717,Air Traffic Control,1,196
4969,8662,Air Traffic Control,1,154
4970,14364,Airline Operations,2,128
4971,14359,Security,3,23
4972,2919,Technical,4,188
4973,4416,Weather,5,97
4974,2891,Security,3,101
4975,9455,Airline Operations,2,38
4976,14589,Weather,5,178
4977,1934,Weather,5,104
4978,12883,Technical,4,111
4979,12246,Air Traffic Control,1,144
4980,2882,Technical,4,143
4981,4540,Security,3,63
4982,4416,Security,3,97
4983,12434,Technical,4,18
4984,6327,Air Traffic Control,1,121
4985,11936,Security,3,88
4986,13315,Airline Operations,2,183
4987,4902,Airline Operations,2,53
4988,6610,Technical,4,183
4989,13527,Airline Operations,2,220
4990,11490,Air Traffic Control,1,94
4991,10610,Weather,5,147
4992,4004,Weather,5,201
4993,285,Weather,5,231
4994,4095,Weather,5,209
4995,6494,Airline Operations,2,84
4996,12614,Air Traffic Control,1,100
4997,13747,Technical,4,130
4998,3661,Airline Operations,2,116
4999,14495,Security,3,166
5000,1440,Technical,4,193
